Station-Code,Station-Lat,Station-Lon,Sample,Habitat,Region,Province,City,Highly-Urbanized,Sampling-Year,Election-Flag,"Voter-Precinct-Cluster-Ratio_2016,19,22",Macro_Count,Waste-Generation_City-Munic,Sampling-Start,Sampling-End,Monsoon,River_dist_endpoint_km,River_dist_startpoint_km,River_dist_min_km,KBA_dist_km,Landfill_dist_km,Trigger_species,Basin_HubName,Catchment_area_km2,G_catchment_mean,Elevation_sd,Stream_length_total_km_so1,Stream_number_all,Basin_length_km_constrained,Basin_elongation_ratio_constrained,Basin_drainage_density,Basin_length_overland_flow,Popu_dens_city_2020,Population_region_2020,"Poverty_prov-city_2018,21,23",HDI_2015,GRDP_2017-22,GRDP_percapita_2017-22,"Gini_2015,18,21",Metro_Manila,"Income-Gap_2015,18,21",Labor-Participation_2017-22,Sanitation-Level_2020,GVA_AFF_2017-2022,AFF_2017-2022,GVA_AFF_2017-2022,AFSA_2017-2022
SAJ2021A04,9.981,118.8856,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,9,223.5043000,3/12/20,6/12/20,Southeast,2.768419717,2.100308349,2.100308349,21.24231119,59.89954441,32,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A05,9.7509,118.772317,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,83,223.5043000,3/12/20,6/12/20,Southeast,6.8022915,6.550744324,6.550744324,49.10275894,86.24758512,32,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A06,9.7509,118.772,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,238,223.5043000,3/12/20,6/12/20,Southeast,6.777679473,6.523959108,6.523959108,49.11423346,86.27164632,32,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A07,9.750983,118.772367,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,39,223.5043000,3/12/20,6/12/20,Southeast,6.799713375,6.549139153,6.549139153,49.09228349,86.23716045,32,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A08,9.660433,118.74025,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,85,223.5043000,3/12/20,6/12/20,Southeast,0.172534451,0.055980512,0.055980512,57.43352045,96.00823767,39,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A09,9.606767,118.701583,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,556,223.5043000,3/12/20,6/12/20,Southeast,3.976139992,0.477668721,0.477668721,50.61543105,97.75881381,2,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A10,9.57165,118.68055,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,167,223.5043000,3/12/20,6/12/20,Southeast,3.874377771,0.44766378,0.44766378,46.1082123,93.92472455,2,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A11,9.544417,118.653483,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,83,223.5043000,3/12/20,6/12/20,Southeast,1.323961418,0.462937202,0.462937202,41.942689,89.92924049,2,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A12,10.197717,118.9028,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,6,223.5043000,3/12/20,6/12/20,Southeast,3.315602319,0.754538334,0.754538334,3.598752156,47.14624616,32,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A13,10.075633,118.818217,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,279,223.5043000,3/12/20,6/12/20,Southeast,4.04273226,2.823080226,2.823080226,15.27698583,60.65590934,32,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A14,10.073283,118.816283,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,165,223.5043000,3/12/20,6/12/20,Southeast,4.37809894,3.010850784,3.010850784,15.60944831,60.95997572,32,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A16,9.8741,118.607917,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,25,223.5043000,3/12/20,6/12/20,Southeast,2.258050768,0.275521201,0.275521201,47.34757871,91.6666154,32,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A18,9.75915,118.509483,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,11,223.5043000,3/12/20,6/12/20,Southeast,5.003687887,3.978023748,3.978023748,47.82766086,90.53545395,39,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
SAJ2021A20,9.7267,118.453567,Beach Surface Litter,Beach,Region IV-B (MIMAROPA),Palawan,City of Puerto Princesa,Yes,2020,FALSE,712.8263158,77,223.5043000,3/12/20,6/12/20,Southeast,4.718823475,0.526081713,0.526081713,41.88926978,83.64420712,39,Rizal,362.1102,17.102423,132.40868,147.89262,82,27.014254,0.79484504,0.76455957,0.65397131,128.9695173,"3,228,558",0.04,0.699,342643.478,0.106128952,0.423,No,0.193,0.596,0.906587,62743.979,0.183117389,8650.918,0.025247578
ARA2023A01,7.300175,125.84796,Beach/Mangrove Surface Litter,Beach,Region XI (Davao Region),Davao de Oro,Mabini,No,2023,FALSE,642.5044248,146,22.5864000,6/8/23,6/25/23,Southeast,0.06097392,5.711150663,0.06097392,47.70721137,4.753448181,37,Tagum,3167.9197,15.33392,234.98787,1500.6199,666,94.165428,0.67445141,0.9509536,0.52578801,90.90409264,"5,243,536",0.1,0.501,1095713.673,0.208964652,0.4071,No,0.204,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
ARA2023A02,7.293677,125.847291,Beach/Mangrove Surface Litter,Beach,Region XI (Davao Region),Davao de Oro,Mabini,No,2023,FALSE,642.5044248,129,22.5864000,6/8/23,6/25/23,Southeast,0.734213374,5.320640904,0.734213374,47.78654184,5.445507048,37,Tagum,3167.9197,15.33392,234.98787,1500.6199,666,94.165428,0.67445141,0.9509536,0.52578801,90.90409264,"5,243,536",0.1,0.501,1095713.673,0.208964652,0.4071,No,0.204,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
ARA2023A03,7.270109,125.840647,Beach/Mangrove Surface Litter,Beach,Region XI (Davao Region),Davao de Oro,Mabini,No,2023,FALSE,642.5044248,38,22.5864000,6/8/23,6/25/23,Southeast,3.423341477,5.094131482,3.423341477,48.62883787,8.144322871,37,Tagum,3167.9197,15.33392,234.98787,1500.6199,666,94.165428,0.67445141,0.9509536,0.52578801,90.90409264,"5,243,536",0.1,0.501,1095713.673,0.208964652,0.4071,No,0.204,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
ARA2023A04,7.243546,125.842797,Beach/Mangrove Surface Litter,Beach,Region XI (Davao Region),Davao de Oro,Mabini,No,2023,FALSE,642.5044248,53,22.5864000,6/8/23,6/25/23,Southeast,6.298927167,5.426262983,5.426262983,48.6823564,10.90062802,37,Tagum,3167.9197,15.33392,234.98787,1500.6199,666,94.165428,0.67445141,0.9509536,0.52578801,90.90409264,"5,243,536",0.1,0.501,1095713.673,0.208964652,0.4071,No,0.204,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
CAP2023A01,9.839113333,123.374075,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Badian,No,2022,TRUE,689.0379216,15,14.3586000,2022-06-00,2022-06-00,Southeast,0.424354386,0.787229569,0.424354386,15.61187952,5.090567203,15,Ilog_Hilabangan,1985.6721,12.656084,213.84348,995.63977,410,66.677589,0.75409997,0.88318747,0.56613123,397.3380576,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A04,9.839365,123.3728767,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Badian,No,2022,TRUE,689.0379216,98,14.3586000,2022-06-00,2022-06-00,Southeast,0.476941588,0.82899812,0.476941588,15.61764738,5.199431836,15,Ilog_Hilabangan,1985.6721,12.656084,213.84348,995.63977,410,66.677589,0.75409997,0.88318747,0.56613123,397.3380576,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A05,9.839346667,123.3730017,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Badian,No,2022,TRUE,689.0379216,8,14.3586000,2022-06-00,2022-06-00,Southeast,0.470775194,0.824580024,0.470775194,15.61785621,5.187669562,15,Ilog_Hilabangan,1985.6721,12.656084,213.84348,995.63977,410,66.677589,0.75409997,0.88318747,0.56613123,397.3380576,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A06,9.840071667,123.3732683,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Badian,No,2022,TRUE,689.0379216,18,14.3586000,2022-06-00,2022-06-00,Southeast,0.541161633,0.899679839,0.541161633,15.70172633,5.129174431,15,Ilog_Hilabangan,1985.6721,12.656084,213.84348,995.63977,410,66.677589,0.75409997,0.88318747,0.56613123,397.3380576,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A07,10.11634667,123.4910933,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Barili,No,2022,TRUE,689.0379216,138,42.6819000,2022-06-00,2022-06-00,Southeast,1.806451916,0.571248845,0.571248845,24.78582984,13.98010513,20,Binalbagan,1064.0415,11.531924,335.58148,648.52136,262,56.502888,0.65142393,1.0312573,0.48484504,660.4615007,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A08,10.11618833,123.4914417,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Barili,No,2022,TRUE,689.0379216,243,42.6819000,2022-06-00,2022-06-00,Southeast,1.783725474,0.554050739,0.554050739,24.75898965,13.96718757,20,Binalbagan,1064.0415,11.531924,335.58148,648.52136,262,56.502888,0.65142393,1.0312573,0.48484504,660.4615007,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A09,10.11666,123.4922433,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Barili,No,2022,TRUE,689.0379216,755,42.6819000,2022-06-00,2022-06-00,Southeast,1.826325205,0.454813308,0.454813308,24.78678114,13.8694185,20,Binalbagan,1064.0415,11.531924,335.58148,648.52136,262,56.502888,0.65142393,1.0312573,0.48484504,660.4615007,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A10,10.116815,123.490895,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Barili,No,2022,TRUE,689.0379216,83,42.6819000,2022-06-00,2022-06-00,Southeast,1.860988603,0.557903368,0.557903368,24.84150657,13.95680462,20,Binalbagan,1064.0415,11.531924,335.58148,648.52136,262,56.502888,0.65142393,1.0312573,0.48484504,660.4615007,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A11,10.11677667,123.4909983,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Barili,No,2022,TRUE,689.0379216,183,42.6819000,2022-06-00,2022-06-00,Southeast,1.855042465,0.550926915,0.550926915,24.83446146,13.95221989,20,Binalbagan,1064.0415,11.531924,335.58148,648.52136,262,56.502888,0.65142393,1.0312573,0.48484504,660.4615007,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A12,10.11676833,123.4917233,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Barili,No,2022,TRUE,689.0379216,17,42.6819000,2022-06-00,2022-06-00,Southeast,1.843682872,0.488329528,0.488329528,24.81298461,13.89904073,20,Binalbagan,1064.0415,11.531924,335.58148,648.52136,262,56.502888,0.65142393,1.0312573,0.48484504,660.4615007,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A13,11.05933333,123.9928,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Bogo,No,2022,TRUE,689.0379216,284,67.4789000,2022-06-00,2022-06-00,Southeast,1.095793163,0.352294328,0.352294328,52.52140216,55.84549214,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,858.452473,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A14,11.0591,123.9928833,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Bogo,No,2022,TRUE,689.0379216,573,67.4789000,2022-06-00,2022-06-00,Southeast,1.0966194,0.35072209,0.35072209,52.49727325,55.83628211,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,858.452473,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A15,11.05895,123.99295,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Bogo,No,2022,TRUE,689.0379216,137,67.4789000,2022-06-00,2022-06-00,Southeast,1.098891419,0.352206471,0.352206471,52.48198181,55.82893081,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,858.452473,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A16,11.05903333,123.9934333,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Bogo,No,2022,TRUE,689.0379216,101,67.4789000,2022-06-00,2022-06-00,Southeast,1.152204663,0.405399511,0.405399511,52.49914976,55.77615764,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,858.452473,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A17,11.05886667,123.9935667,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Bogo,No,2022,TRUE,689.0379216,142,67.4789000,2022-06-00,2022-06-00,Southeast,1.161429646,0.414700184,0.414700184,52.48316597,55.76151395,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,858.452473,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A18,11.05866667,123.9938533,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Bogo,No,2022,TRUE,689.0379216,103,67.4789000,2022-06-00,2022-06-00,Southeast,1.186476276,0.440919608,0.440919608,52.46611985,55.73012525,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,858.452473,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A19,10.08334167,123.661805,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Carcar,No,2022,TRUE,689.0379216,215,103.7690000,2022-06-00,2022-06-00,Southeast,5.171303054,1.489669743,1.489669743,23.6961944,16.71948561,20,Abatan,364.23761,11.272237,80.664192,203.77185,87,34.030788,0.63281304,0.89199162,0.56054336,1168.462065,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A20,10.083165,123.6614917,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Carcar,No,2022,TRUE,689.0379216,162,103.7690000,2022-06-00,2022-06-00,Southeast,5.18144032,1.47325952,1.47325952,23.66171038,16.71684887,20,Abatan,364.23761,11.272237,80.664192,203.77185,87,34.030788,0.63281304,0.89199162,0.56054336,1168.462065,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A21,10.08332333,123.66112,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Carcar,No,2022,TRUE,689.0379216,145,103.7690000,2022-06-00,2022-06-00,Southeast,5.15436447,1.43013044,1.43013044,23.65568974,16.67981831,20,Abatan,364.23761,11.272237,80.664192,203.77185,87,34.030788,0.63281304,0.89199162,0.56054336,1168.462065,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A22,10.08262333,123.6616983,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Carcar,No,2022,TRUE,689.0379216,61,103.7690000,2022-06-00,2022-06-00,Southeast,5.245127318,1.527504545,1.527504545,23.62217342,16.77933923,20,Abatan,364.23761,11.272237,80.664192,203.77185,87,34.030788,0.63281304,0.89199162,0.56054336,1168.462065,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A23,10.08250833,123.6611217,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Carcar,No,2022,TRUE,689.0379216,19,103.7690000,2022-06-00,2022-06-00,Southeast,5.241857116,1.486177022,1.486177022,23.57856927,16.75532376,20,Abatan,364.23761,11.272237,80.664192,203.77185,87,34.030788,0.63281304,0.89199162,0.56054336,1168.462065,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A24,10.08271833,123.6614467,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,City of Carcar,No,2022,TRUE,689.0379216,76,103.7690000,2022-06-00,2022-06-00,Southeast,5.228046253,1.499300385,1.499300385,23.61687379,16.75540888,20,Abatan,364.23761,11.272237,80.664192,203.77185,87,34.030788,0.63281304,0.89199162,0.56054336,1168.462065,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A25,10.58101667,124.0331,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Carmen,No,2022,TRUE,689.0379216,94,18.7414000,2022-06-00,2022-06-00,Southeast,2.884433912,1.321082675,1.321082675,12.41719174,20.46017824,14,Inabanga,609.58582,9.4529533,133.63724,284.05362,125,50.498951,0.55168366,0.85438907,0.58521348,205.4332846,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A26,10.58093333,124.0329,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Carmen,No,2022,TRUE,689.0379216,223,18.7414000,2022-06-00,2022-06-00,Southeast,2.873954499,1.297999926,1.297999926,12.39611862,20.44099411,14,Inabanga,609.58582,9.4529533,133.63724,284.05362,125,50.498951,0.55168366,0.85438907,0.58521348,205.4332846,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A27,10.58076667,124.0326833,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Carmen,No,2022,TRUE,689.0379216,78,18.7414000,2022-06-00,2022-06-00,Southeast,2.868399724,1.2679701,1.2679701,12.37399264,20.41297759,14,Inabanga,609.58582,9.4529533,133.63724,284.05362,125,50.498951,0.55168366,0.85438907,0.58521348,205.4332846,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A28,10.581,124.0333,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Carmen,No,2022,TRUE,689.0379216,42,18.7414000,2022-06-00,2022-06-00,Southeast,2.902244034,1.337701757,1.337701757,12.43915691,20.46990021,14,Inabanga,609.58582,9.4529533,133.63724,284.05362,125,50.498951,0.55168366,0.85438907,0.58521348,205.4332846,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A29,10.58088333,124.03325,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Carmen,No,2022,TRUE,689.0379216,126,18.7414000,2022-06-00,2022-06-00,Southeast,2.90649768,1.325746152,1.325746152,12.43474483,20.45602413,14,Inabanga,609.58582,9.4529533,133.63724,284.05362,125,50.498951,0.55168366,0.85438907,0.58521348,205.4332846,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A30,10.58061667,124.0329833,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Carmen,No,2022,TRUE,689.0379216,16,18.7414000,2022-06-00,2022-06-00,Southeast,2.903952961,1.284888772,1.284888772,12.40809198,20.41569079,14,Inabanga,609.58582,9.4529533,133.63724,284.05362,125,50.498951,0.55168366,0.85438907,0.58521348,205.4332846,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A31,11.11223833,124.0046133,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Medellin,No,2022,TRUE,689.0379216,56,31.2350000,2022-06-00,2022-06-00,Southeast,1.73667884,2.603463296,1.73667884,58.50286284,54.89427888,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,814.3872114,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A32,11.11204,124.0043017,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Medellin,No,2022,TRUE,689.0379216,16,31.2350000,2022-06-00,2022-06-00,Southeast,1.715389703,2.613706367,1.715389703,58.47582076,54.92567663,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,814.3872114,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A33,11.11160833,124.004465,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Medellin,No,2022,TRUE,689.0379216,68,31.2350000,2022-06-00,2022-06-00,Southeast,1.752742704,2.664621294,1.752742704,58.43148941,54.90268014,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,814.3872114,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A34,11.11063833,124.0055283,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Medellin,No,2022,TRUE,689.0379216,2,31.2350000,2022-06-00,2022-06-00,Southeast,1.90557782,2.803336445,1.90557782,58.34406858,54.77551421,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,814.3872114,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A35,11.11061167,124.0052783,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Medellin,No,2022,TRUE,689.0379216,92,31.2350000,2022-06-00,2022-06-00,Southeast,1.88304168,2.79719073,1.88304168,58.33678225,54.80234699,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,814.3872114,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
